frame_index,recording_sample_index,recording_elapsed_s,button_label,Channel1_raw
1010,1010,2.020000,0,996
1011,1011,2.022000,0,1004
1012,1012,2.024000,0,1005
1013,1013,2.026000,0,998
1014,1014,2.028000,0,995
1015,1015,2.030000,0,1000
1016,1016,2.032000,0,1004
1017,1017,2.034000,0,1000
1018,1018,2.036000,0,994
1019,1019,2.038000,0,996
1020,1020,2.040000,0,1004
1021,1021,2.042000,0,1007
1022,1022,2.044000,0,1000
1023,1023,2.046000,0,992
1024,1024,2.048000,0,993
1025,1025,2.050000,0,1002
1026,1026,2.052000,0,1007
1027,1027,2.054000,0,1003
1028,1028,2.056000,0,996
1029,1029,2.058000,0,994
1030,1030,2.060000,0,997
1031,1031,2.062000,0,1001
1032,1032,2.064000,0,1003
1033,1033,2.066000,0,1002
1034,1034,2.068000,0,999
1035,1035,2.070000,0,997
1036,1036,2.072000,0,997
1037,1037,2.074000,0,999
1038,1038,2.076000,0,1002
1039,1039,2.078000,0,1002
1040,1040,2.080000,0,1000
1041,1041,2.082000,0,998
1042,1042,2.084000,0,997
1043,1043,2.086000,0,999
1044,1044,2.088000,0,1001
1045,1045,2.090000,0,1001
1046,1046,2.092000,0,1000
1047,1047,2.094000,0,1001
1048,1048,2.096000,0,1000
1049,1049,2.098000,0,997
1050,1050,2.100000,0,995
1051,1051,2.102000,0,1000
1052,1052,2.104000,0,1006
1053,1053,2.106000,0,1005
1054,1054,2.108000,0,996
1055,1055,2.110000,0,990
1056,1056,2.112000,0,995
1057,1057,2.114000,0,1005
1058,1058,2.116000,0,1008
1059,1059,2.118000,0,1001
1060,1060,2.120000,0,994
1061,1061,2.122000,0,994
1062,1062,2.124000,0,1000
1063,1063,2.126000,0,1003
1064,1064,2.128000,0,1001
1065,1065,2.130000,0,1000
1066,1066,2.132000,0,1000
1067,1067,2.134000,0,999
1068,1068,2.136000,0,997
1069,1069,2.138000,0,997
1070,1070,2.140000,0,1001
1071,1071,2.142000,0,1005
1072,1072,2.144000,0,1003
1073,1073,2.146000,0,996
1074,1074,2.148000,0,993
1075,1075,2.150000,0,998
1076,1076,2.152000,0,1005
1077,1077,2.154000,0,1004
1078,1078,2.156000,0,999
1079,1079,2.158000,0,995
1080,1080,2.160000,0,997
1081,1081,2.162000,0,999
1082,1082,2.164000,0,1001
1083,1083,2.166000,0,1002
1084,1084,2.168000,0,1002
1085,1085,2.170000,0,999
1086,1086,2.172000,0,995
1087,1087,2.174000,0,995
1088,1088,2.176000,0,1001
1089,1089,2.178000,0,1006
1090,1090,2.180000,0,1004
1091,1091,2.182000,0,996
1092,1092,2.184000,0,993
1093,1093,2.186000,0,998
1094,1094,2.188000,0,1004
1095,1095,2.190000,0,1003
1096,1096,2.192000,0,998
1097,1097,2.194000,0,996
1098,1098,2.196000,0,1001
1099,1099,2.198000,0,1004
1100,1100,2.200000,0,998
1101,1101,2.202000,0,992
1102,1102,2.204000,0,996
1103,1103,2.206000,0,1007
1104,1104,2.208000,0,1008
1105,1105,2.210000,0,998
1106,1106,2.212000,0,990
1107,1107,2.214000,0,995
1108,1108,2.216000,0,1005
1109,1109,2.218000,0,1006
1110,1110,2.220000,0,999
1111,1111,2.222000,0,995
1112,1112,2.224000,0,998
1113,1113,2.226000,0,1002
1114,1114,2.228000,0,1000
1115,1115,2.230000,0,996
1116,1116,2.232000,0,998
1117,1117,2.234000,0,1003
1118,1118,2.236000,0,1004
1119,1119,2.238000,0,997
1120,1120,2.240000,0,993
1121,1121,2.242000,0,998
1122,1122,2.244000,0,1006
1123,1123,2.246000,0,1006
1124,1124,2.248000,0,997
1125,1125,2.250000,0,990
1126,1126,2.252000,0,996
1127,1127,2.254000,0,1006
1128,1128,2.256000,0,1008
1129,1129,2.258000,0,999
1130,1130,2.260000,0,992
1131,1131,2.262000,0,995
1132,1132,2.264000,0,1002
1133,1133,2.266000,0,1005
1134,1134,2.268000,0,1001
1135,1135,2.270000,0,997
1136,1136,2.272000,0,997
1137,1137,2.274000,0,1000
1138,1138,2.276000,0,1000
1139,1139,2.278000,0,998
1140,1140,2.280000,0,999
1141,1141,2.282000,0,1002
1142,1142,2.284000,0,1002
1143,1143,2.286000,0,998
1144,1144,2.288000,0,995
1145,1145,2.290000,0,998
1146,1146,2.292000,0,1003
1147,1147,2.294000,0,1003
1148,1148,2.296000,0,999
1149,1149,2.298000,0,996
1150,1150,2.300000,0,998
1151,1151,2.302000,0,1000
1152,1152,2.304000,0,1000
1153,1153,2.306000,0,1000
1154,1154,2.308000,0,1000
1155,1155,2.310000,0,1000
1156,1156,2.312000,0,999
1157,1157,2.314000,0,998
1158,1158,2.316000,0,999
1159,1159,2.318000,0,1000
1160,1160,2.320000,0,1001
1161,1161,2.322000,0,999
1162,1162,2.324000,0,999
1163,1163,2.326000,0,1000
1164,1164,2.328000,0,1000
1165,1165,2.330000,0,999
1166,1166,2.332000,0,997
1167,1167,2.334000,0,1000
1168,1168,2.336000,0,1004
1169,1169,2.338000,0,1003
1170,1170,2.340000,0,996
1171,1171,2.342000,0,992
1172,1172,2.344000,0,997
1173,1173,2.346000,0,1006
1174,1174,2.348000,0,1007
1175,1175,2.350000,0,999
1176,1176,2.352000,0,992
1177,1177,2.354000,0,994
1178,1178,2.356000,0,1002
1179,1179,2.358000,0,1005
1180,1180,2.360000,0,1001
1181,1181,2.362000,0,997
1182,1182,2.364000,0,998
1183,1183,2.366000,0,1001
1184,1184,2.368000,0,1001
1185,1185,2.370000,0,998
1186,1186,2.372000,0,997
1187,1187,2.374000,0,1000
1188,1188,2.376000,0,1004
1189,1189,2.378000,0,1002
1190,1190,2.380000,0,996
1191,1191,2.382000,0,995
1192,1192,2.384000,0,1000
1193,1193,2.386000,0,1004
1194,1194,2.388000,0,1001
1195,1195,2.390000,0,997
1196,1196,2.392000,0,997
1197,1197,2.394000,0,1001
1198,1198,2.396000,0,1003
1199,1199,2.398000,0,999
1200,1200,2.400000,0,995
1201,1201,2.402000,0,998
1202,1202,2.404000,0,1003
1203,1203,2.406000,0,1005
1204,1204,2.408000,0,1000
1205,1205,2.410000,0,994
1206,1206,2.412000,0,994
1207,1207,2.414000,0,1002
1208,1208,2.416000,0,1007
1209,1209,2.418000,0,1003
1210,1210,2.420000,0,995
1211,1211,2.422000,0,993
1212,1212,2.424000,0,999
1213,1213,2.426000,0,1005
1214,1214,2.428000,0,1003
1215,1215,2.430000,0,998
1216,1216,2.432000,0,996
1217,1217,2.434000,0,999
1218,1218,2.436000,0,1002
1219,1219,2.438000,0,1000
1220,1220,2.440000,0,997
1221,1221,2.442000,0,998
1222,1222,2.444000,0,1002
1223,1223,2.446000,0,1003
1224,1224,2.448000,0,999
1225,1225,2.450000,0,995
1226,1226,2.452000,0,997
1227,1227,2.454000,0,1002
1228,1228,2.456000,0,1002
1229,1229,2.458000,0,1000
1230,1230,2.460000,0,1000
1231,1231,2.462000,0,1000
1232,1232,2.464000,0,999
1233,1233,2.466000,0,996
1234,1234,2.468000,0,997
1235,1235,2.470000,0,1003
1236,1236,2.472000,0,1006
1237,1237,2.474000,0,1002
1238,1238,2.476000,0,994
1239,1239,2.478000,0,993
1240,1240,2.480000,0,999
1241,1241,2.482000,0,1006
1242,1242,2.484000,0,1004
1243,1243,2.486000,0,997
1244,1244,2.488000,0,994
1245,1245,2.490000,0,999
1246,1246,2.492000,0,1004
1247,1247,2.494000,0,1002
1248,1248,2.496000,0,997
1249,1249,2.498000,0,996
1250,1250,2.500000,0,1000
1251,1251,2.502000,0,1002
1252,1252,2.504000,0,999
1253,1253,2.506000,0,997
1254,1254,2.508000,0,1001
1255,1255,2.510000,0,1004
1256,1256,2.512000,0,1000
1257,1257,2.514000,0,993
1258,1258,2.516000,0,994
1259,1259,2.518000,0,1002
1260,1260,2.520000,0,1009
1261,1261,2.522000,0,1004
1262,1262,2.524000,0,993
1263,1263,2.526000,0,990
1264,1264,2.528000,0,999
1265,1265,2.530000,0,1007
1266,1266,2.532000,0,1005
1267,1267,2.534000,0,998
1268,1268,2.536000,0,995
1269,1269,2.538000,0,999
1270,1270,2.540000,0,1001
1271,1271,2.542000,0,999
1272,1272,2.544000,0,998
1273,1273,2.546000,0,1000
1274,1274,2.548000,0,1002
1275,1275,2.550000,0,1000
1276,1276,2.552000,0,997
1277,1277,2.554000,0,997
1278,1278,2.556000,0,1000
1279,1279,2.558000,0,1003
1280,1280,2.560000,0,1001
1281,1281,2.562000,0,996
1282,1282,2.564000,0,996
1283,1283,2.566000,0,1001
1284,1284,2.568000,0,1004
1285,1285,2.570000,0,1000
1286,1286,2.572000,0,996
1287,1287,2.574000,0,996
1288,1288,2.576000,0,1002
1289,1289,2.578000,0,1004
1290,1290,2.580000,0,1000
1291,1291,2.582000,0,995
1292,1292,2.584000,0,996
1293,1293,2.586000,0,1001
1294,1294,2.588000,0,1004
1295,1295,2.590000,0,1001
1296,1296,2.592000,0,995
1297,1297,2.594000,0,995
1298,1298,2.596000,0,1002
1299,1299,2.598000,0,1005
1300,1300,2.600000,0,1000
1301,1301,2.602000,0,994
1302,1302,2.604000,0,995
1303,1303,2.606000,0,1003
1304,1304,2.608000,0,1007
1305,1305,2.610000,0,1000
1306,1306,2.612000,0,992
1307,1307,2.614000,0,994
1308,1308,2.616000,0,1003
1309,1309,2.618000,0,1007
1310,1310,2.620000,0,1002
1311,1311,2.622000,0,993
1312,1312,2.624000,0,994
1313,1313,2.626000,0,1001
1314,1314,2.628000,0,1005
1315,1315,2.630000,0,1002
1316,1316,2.632000,0,997
1317,1317,2.634000,0,997
1318,1318,2.636000,0,999
1319,1319,2.638000,0,1000
1320,1320,2.640000,0,1000
1321,1321,2.642000,0,1001
1322,1322,2.644000,0,1001
1323,1323,2.646000,0,1000
1324,1324,2.648000,0,997
1325,1325,2.650000,0,996
1326,1326,2.652000,0,999
1327,1327,2.654000,0,1003
1328,1328,2.656000,0,1004
1329,1329,2.658000,0,1000
1330,1330,2.660000,0,994
1331,1331,2.662000,0,994
1332,1332,2.664000,0,1000
1333,1333,2.666000,0,1006
1334,1334,2.668000,0,1005
1335,1335,2.670000,0,997
1336,1336,2.672000,0,993
1337,1337,2.674000,0,996
1338,1338,2.676000,0,1002
1339,1339,2.678000,0,1004
1340,1340,2.680000,0,1001
1341,1341,2.682000,0,997
1342,1342,2.684000,0,997
1343,1343,2.686000,0,999
1344,1344,2.688000,0,1000
1345,1345,2.690000,0,1000
1346,1346,2.692000,0,1000
1347,1347,2.694000,0,1001
1348,1348,2.696000,0,1000
1349,1349,2.698000,0,997
1350,1350,2.700000,0,997
1351,1351,2.702000,0,1000
1352,1352,2.704000,0,1004
1353,1353,2.706000,0,1001
1354,1354,2.708000,0,997
1355,1355,2.710000,0,996
1356,1356,2.712000,0,1000
1357,1357,2.714000,0,1002
1358,1358,2.716000,0,1001
1359,1359,2.718000,0,998
1360,1360,2.720000,0,998
1361,1361,2.722000,0,1001
1362,1362,2.724000,0,1001
1363,1363,2.726000,0,998
1364,1364,2.728000,0,996
1365,1365,2.730000,0,999
1366,1366,2.732000,0,1005
1367,1367,2.734000,0,1004
1368,1368,2.736000,0,996
1369,1369,2.738000,0,991
1370,1370,2.740000,0,997
1371,1371,2.742000,0,1008
1372,1372,2.744000,0,1009
1373,1373,2.746000,0,997
1374,1374,2.748000,0,988
1375,1375,2.750000,0,993
1376,1376,2.752000,0,1006
1377,1377,2.754000,0,1009
1378,1378,2.756000,0,1001
1379,1379,2.758000,0,992
1380,1380,2.760000,0,994
1381,1381,2.762000,0,1002
1382,1382,2.764000,0,1004
1383,1383,2.766000,0,1000
1384,1384,2.768000,0,997
1385,1385,2.770000,0,1000
1386,1386,2.772000,0,1003
1387,1387,2.774000,0,999
1388,1388,2.776000,0,994
1389,1389,2.778000,0,997
1390,1390,2.780000,0,1005
1391,1391,2.782000,0,1007
1392,1392,2.784000,0,998
1393,1393,2.786000,0,990
1394,1394,2.788000,0,994
1395,1395,2.790000,0,1005
1396,1396,2.792000,0,1009
1397,1397,2.794000,0,1000
1398,1398,2.796000,0,991
1399,1399,2.798000,0,994
1400,1400,2.800000,0,1002
1401,1401,2.802000,0,1006
1402,1402,2.804000,0,1002
1403,1403,2.806000,0,997
1404,1404,2.808000,0,997
1405,1405,2.810000,0,999
1406,1406,2.812000,0,999
1407,1407,2.814000,0,998
1408,1408,2.816000,0,1001
1409,1409,2.818000,0,1004
1410,1410,2.820000,0,1002
1411,1411,2.822000,0,994
1412,1412,2.824000,0,991
1413,1413,2.826000,0,998
1414,1414,2.828000,0,1009
1415,1415,2.830000,0,1008
1416,1416,2.832000,0,997
1417,1417,2.834000,0,990
1418,1418,2.836000,0,995
1419,1419,2.838000,0,1005
1420,1420,2.840000,0,1005
1421,1421,2.842000,0,999
1422,1422,2.844000,0,996
1423,1423,2.846000,0,1000
1424,1424,2.848000,0,1002
1425,1425,2.850000,0,999
1426,1426,2.852000,0,994
1427,1427,2.854000,0,998
1428,1428,2.856000,0,1005
1429,1429,2.858000,0,1006
1430,1430,2.860000,0,998
1431,1431,2.862000,0,991
1432,1432,2.864000,0,994
1433,1433,2.866000,0,1004
1434,1434,2.868000,0,1008
1435,1435,2.870000,0,1002
1436,1436,2.872000,0,994
1437,1437,2.874000,0,994
1438,1438,2.876000,0,1000
1439,1439,2.878000,0,1004
1440,1440,2.880000,0,1002
1441,1441,2.882000,0,998
1442,1442,2.884000,0,997
1443,1443,2.886000,0,999
1444,1444,2.888000,0,1000
1445,1445,2.890000,0,1001
1446,1446,2.892000,0,1000
1447,1447,2.894000,0,1000
1448,1448,2.896000,0,998
1449,1449,2.898000,0,997
1450,1450,2.900000,0,998
1451,1451,2.902000,0,1002
1452,1452,2.904000,0,1003
1453,1453,2.906000,0,1000
1454,1454,2.908000,0,996
1455,1455,2.910000,0,997
1456,1456,2.912000,0,1000
1457,1457,2.914000,0,1001
1458,1458,2.916000,0,999
1459,1459,2.918000,0,999
1460,1460,2.920000,0,1002
1461,1461,2.922000,0,1002
1462,1462,2.924000,0,997
1463,1463,2.926000,0,994
1464,1464,2.928000,0,997
1465,1465,2.930000,0,1004
1466,1466,2.932000,0,1005
1467,1467,2.934000,0,1000
1468,1468,2.936000,0,996
1469,1469,2.938000,0,997
1470,1470,2.940000,0,1000
1471,1471,2.942000,0,1001
1472,1472,2.944000,0,998
1473,1473,2.946000,0,999
1474,1474,2.948000,0,1003
1475,1475,2.950000,0,1004
1476,1476,2.952000,0,998
1477,1477,2.954000,0,990
1478,1478,2.956000,0,994
1479,1479,2.958000,0,1007
1480,1480,2.960000,0,1011
1481,1481,2.962000,0,1000
1482,1482,2.964000,0,989
1483,1483,2.966000,0,992
1484,1484,2.968000,0,1004
1485,1485,2.970000,0,1009
1486,1486,2.972000,0,1002
1487,1487,2.974000,0,994
1488,1488,2.976000,0,995
1489,1489,2.978000,0,1001
1490,1490,2.980000,0,1003
1491,1491,2.982000,0,999
1492,1492,2.984000,0,997
1493,1493,2.986000,0,1000
1494,1494,2.988000,0,1003
1495,1495,2.990000,0,999
1496,1496,2.992000,0,994
1497,1497,2.994000,0,997
1498,1498,2.996000,0,1005
1499,1499,2.998000,0,1006
1500,1500,3.000000,0,997
1501,1501,3.002000,0,992
1502,1502,3.004000,0,998
1503,1503,3.006000,0,1006
1504,1504,3.008000,0,1004
1505,1505,3.010000,0,995
1506,1506,3.012000,0,993
1507,1507,3.014000,0,1001
1508,1508,3.016000,0,1006
1509,1509,3.018000,0,1002
1510,1510,3.020000,0,994
1511,1511,3.022000,0,993
1512,1512,3.024000,0,1000
1513,1513,3.026000,0,1006
1514,1514,3.028000,0,1004
1515,1515,3.030000,0,997
1516,1516,3.032000,0,994
1517,1517,3.034000,0,998
1518,1518,3.036000,0,1002
1519,1519,3.038000,0,1002
1520,1520,3.040000,0,1000
1521,1521,3.042000,0,998
1522,1522,3.044000,0,998
1523,1523,3.046000,0,999
1524,1524,3.048000,0,1000
1525,1525,3.050000,0,1002
1526,1526,3.052000,0,1002
1527,1527,3.054000,0,997
1528,1528,3.056000,0,993
1529,1529,3.058000,0,997
1530,1530,3.060000,0,1007
1531,1531,3.062000,0,1009
1532,1532,3.064000,0,997
1533,1533,3.066000,0,986
1534,1534,3.068000,0,992
1535,1535,3.070000,0,1008
1536,1536,3.072000,0,1014
1537,1537,3.074000,0,1002
1538,1538,3.076000,0,988
1539,1539,3.078000,0,989
1540,1540,3.080000,0,1002
1541,1541,3.082000,0,1009
1542,1542,3.084000,0,1004
1543,1543,3.086000,0,996
1544,1544,3.088000,0,995
1545,1545,3.090000,0,1000
1546,1546,3.092000,0,1001
1547,1547,3.094000,0,998
1548,1548,3.096000,0,998
1549,1549,3.098000,0,1002
1550,1550,3.100000,0,1004
1551,1551,3.102000,0,998
1552,1552,3.104000,0,994
1553,1553,3.106000,0,997
1554,1554,3.108000,0,1003
1555,1555,3.110000,0,1004
1556,1556,3.112000,0,999
1557,1557,3.114000,0,996
1558,1558,3.116000,0,999
1559,1559,3.118000,0,1000
1560,1560,3.120000,0,999
1561,1561,3.122000,0,998
1562,1562,3.124000,0,1001
1563,1563,3.126000,0,1004
1564,1564,3.128000,0,1001
1565,1565,3.130000,0,995
1566,1566,3.132000,0,994
1567,1567,3.134000,0,1000
1568,1568,3.136000,0,1005
1569,1569,3.138000,0,1004
1570,1570,3.140000,0,999
1571,1571,3.142000,0,995
1572,1572,3.144000,0,996
1573,1573,3.146000,0,999
1574,1574,3.148000,0,1001
1575,1575,3.150000,0,1002
1576,1576,3.152000,0,1003
1577,1577,3.154000,0,1001
1578,1578,3.156000,0,996
1579,1579,3.158000,0,992
1580,1580,3.160000,0,997
1581,1581,3.162000,0,1007
1582,1582,3.164000,0,1008
1583,1583,3.166000,0,999
1584,1584,3.168000,0,990
1585,1585,3.170000,0,992
1586,1586,3.172000,0,1003
1587,1587,3.174000,0,1009
1588,1588,3.176000,0,1003
1589,1589,3.178000,0,995
1590,1590,3.180000,0,994
1591,1591,3.182000,0,999
1592,1592,3.184000,0,1003
1593,1593,3.186000,0,1000
1594,1594,3.188000,0,997
1595,1595,3.190000,0,1000
1596,1596,3.192000,0,1003
1597,1597,3.194000,0,1001
1598,1598,3.196000,0,996
1599,1599,3.198000,0,994
1600,1600,3.200000,0,1000
1601,1601,3.202000,0,1005
1602,1602,3.204000,0,1004
1603,1603,3.206000,0,997
1604,1604,3.208000,0,994
1605,1605,3.210000,0,998
1606,1606,3.212000,0,1003
1607,1607,3.214000,0,1003
1608,1608,3.216000,0,998
1609,1609,3.218000,0,996
1610,1610,3.220000,0,999
1611,1611,3.222000,0,1004
1612,1612,3.224000,0,1003
1613,1613,3.226000,0,995
1614,1614,3.228000,0,993
1615,1615,3.230000,0,999
1616,1616,3.232000,0,1008
1617,1617,3.234000,0,1006
1618,1618,3.236000,0,996
1619,1619,3.238000,0,990
1620,1620,3.240000,0,996
1621,1621,3.242000,0,1005
1622,1622,3.244000,0,1006
1623,1623,3.246000,0,999
1624,1624,3.248000,0,995
1625,1625,3.250000,0,998
1626,1626,3.252000,0,1002
1627,1627,3.254000,0,1000
1628,1628,3.256000,0,996
1629,1629,3.258000,0,998
1630,1630,3.260000,0,1004
1631,1631,3.262000,0,1004
1632,1632,3.264000,0,998
1633,1633,3.266000,0,993
1634,1634,3.268000,0,997
1635,1635,3.270000,0,1003
1636,1636,3.272000,0,1004
1637,1637,3.274000,0,1000
1638,1638,3.276000,0,996
1639,1639,3.278000,0,998
1640,1640,3.280000,0,1002
1641,1641,3.282000,0,1001
1642,1642,3.284000,0,997
1643,1643,3.286000,0,997
1644,1644,3.288000,0,1002
1645,1645,3.290000,0,1005
1646,1646,3.292000,0,1000
1647,1647,3.294000,0,994
1648,1648,3.296000,0,995
1649,1649,3.298000,0,1001
1650,1650,3.300000,0,1005
1651,1651,3.302000,0,1003
1652,1652,3.304000,0,997
1653,1653,3.306000,0,994
1654,1654,3.308000,0,997
1655,1655,3.310000,0,1004
1656,1656,3.312000,0,1006
1657,1657,3.314000,0,999
1658,1658,3.316000,0,991
1659,1659,3.318000,0,995
1660,1660,3.320000,0,1007
1661,1661,3.322000,0,1011
1662,1662,3.324000,0,1000
1663,1663,3.326000,0,987
1664,1664,3.328000,1,990
1665,1665,3.330000,1,1005
1666,1666,3.332000,1,1013
1667,1667,3.334000,1,1003
1668,1668,3.336000,1,991
1669,1669,3.338000,1,991
1670,1670,3.340000,1,1001
1671,1671,3.342000,1,1005
1672,1672,3.344000,1,1000
1673,1673,3.346000,1,997
1674,1674,3.348000,1,1001
1675,1675,3.350000,1,1004
1676,1676,3.352000,1,998
1677,1677,3.354000,1,990
1678,1678,3.356000,1,995
1679,1679,3.358000,1,1007
1680,1680,3.360000,1,1011
1681,1681,3.362000,1,1000
1682,1682,3.364000,1,988
1683,1683,3.366000,1,991
1684,1684,3.368000,1,1003
1685,1685,3.370000,1,1010
1686,1686,3.372000,1,1004
1687,1687,3.374000,1,994
1688,1688,3.376000,1,993
1689,1689,3.378000,1,1000
1690,1690,3.380000,1,1003
1691,1691,3.382000,1,1001
1692,1692,3.384000,1,998
1693,1693,3.386000,1,999
1694,1694,3.388000,1,1002
1695,1695,3.390000,1,1001
1696,1696,3.392000,1,997
1697,1697,3.394000,1,996
1698,1698,3.396000,1,999
1699,1699,3.398000,1,1002
1700,1700,3.400000,1,1003
1701,1701,3.402000,1,1000
1702,1702,3.404000,1,998
1703,1703,3.406000,1,998
1704,1704,3.408000,1,999
1705,1705,3.410000,1,1000
1706,1706,3.412000,1,999
1707,1707,3.414000,1,998
1708,1708,3.416000,1,1001
1709,1709,3.418000,1,1004
1710,1710,3.420000,1,1002
1711,1711,3.422000,1,995
1712,1712,3.424000,1,992
1713,1713,3.426000,1,998
1714,1714,3.428000,1,1005
1715,1715,3.430000,1,1006
1716,1716,3.432000,1,1002
1717,1717,3.434000,1,996
1718,1718,3.436000,1,995
1719,1719,3.438000,1,996
1720,1720,3.440000,1,998
1721,1721,3.442000,1,1002
1722,1722,3.444000,1,1006
1723,1723,3.446000,1,1006
1724,1724,3.448000,1,998
1725,1725,3.450000,1,989
1726,1726,3.452000,1,990
1727,1727,3.454000,1,1003
1728,1728,3.456000,1,1013
1729,1729,3.458000,1,1007
1730,1730,3.460000,1,992
1731,1731,3.462000,1,989
1732,1732,3.464000,1,1001
1733,1733,3.466000,1,1008
1734,1734,3.468000,1,999
1735,1735,3.470000,1,988
1736,1736,3.472000,1,995
1737,1737,3.474000,1,1014
1738,1738,3.476000,1,1018
1739,1739,3.478000,1,996
1740,1740,3.480000,1,974
1741,1741,3.482000,1,979
1742,1742,3.484000,1,1010
1743,1743,3.486000,1,1031
1744,1744,3.488000,1,1020
1745,1745,3.490000,1,988
1746,1746,3.492000,1,967
1747,1747,3.494000,1,978
1748,1748,3.496000,1,1012
1749,1749,3.498000,1,1031
1750,1750,3.500000,1,1016
1751,1751,3.502000,1,984
1752,1752,3.504000,1,972
1753,1753,3.506000,1,994
1754,1754,3.508000,1,1020
1755,1755,3.510000,1,1017
1756,1756,3.512000,1,991
1757,1757,3.514000,1,977
1758,1758,3.516000,1,992
1759,1759,3.518000,1,1018
1760,1760,3.520000,1,1022
1761,1761,3.522000,1,999
1762,1762,3.524000,1,976
1763,1763,3.526000,1,979
1764,1764,3.528000,1,1005
1765,1765,3.530000,1,1025
1766,1766,3.532000,1,1019
1767,1767,3.534000,1,990
1768,1768,3.536000,1,969
1769,1769,3.538000,1,981
1770,1770,3.540000,1,1017
1771,1771,3.542000,1,1039
1772,1772,3.544000,1,1017
1773,1773,3.546000,1,972
1774,1774,3.548000,1,951
1775,1775,3.550000,1,981
1776,1776,3.552000,1,1034
1777,1777,3.554000,1,1053
1778,1778,3.556000,1,1017
1779,1779,3.558000,1,965
1780,1780,3.560000,1,953
1781,1781,3.562000,1,985
1782,1782,3.564000,1,1023
1783,1783,3.566000,1,1030
1784,1784,3.568000,1,1013
1785,1785,3.570000,1,996
1786,1786,3.572000,1,988
1787,1787,3.574000,1,979
1788,1788,3.576000,1,979
1789,1789,3.578000,1,1003
1790,1790,3.580000,1,1037
1791,1791,3.582000,1,1038
1792,1792,3.584000,1,989
1793,1793,3.586000,1,944
1794,1794,3.588000,1,961
1795,1795,3.590000,1,1025
1796,1796,3.592000,1,1059
1797,1797,3.594000,1,1021
1798,1798,3.596000,1,960
1799,1799,3.598000,1,953
1800,1800,3.600000,1,1007
1801,1801,3.602000,1,1048
1802,1802,3.604000,1,1017
1803,1803,3.606000,1,956
1804,1804,3.608000,1,952
1805,1805,3.610000,1,1018
1806,1806,3.612000,1,1069
1807,1807,3.614000,1,1036
1808,1808,3.616000,1,956
1809,1809,3.618000,1,925
1810,1810,3.620000,1,976
1811,1811,3.622000,1,1046
1812,1812,3.624000,1,1059
1813,1813,3.626000,1,1011
1814,1814,3.628000,1,968
1815,1815,3.630000,1,974
1816,1816,3.632000,1,999
1817,1817,3.634000,1,997
1818,1818,3.636000,1,982
1819,1819,3.638000,1,1001
1820,1820,3.640000,1,1047
1821,1821,3.642000,1,1050
1822,1822,3.644000,1,980
1823,1823,3.646000,1,913
1824,1824,3.648000,1,944
1825,1825,3.650000,1,1049
1826,1826,3.652000,1,1101
1827,1827,3.654000,1,1035
1828,1828,3.656000,1,929
1829,1829,3.658000,1,908
1830,1830,3.660000,1,989
1831,1831,3.662000,1,1072
1832,1832,3.664000,1,1070
1833,1833,3.666000,1,997
1834,1834,3.668000,1,936
1835,1835,3.670000,1,944
1836,1836,3.672000,1,1010
1837,1837,3.674000,1,1062
1838,1838,3.676000,1,1043
1839,1839,3.678000,1,970
1840,1840,3.680000,1,932
1841,1841,3.682000,1,978
1842,1842,3.684000,1,1052
1843,1843,3.686000,1,1059
1844,1844,3.688000,1,994
1845,1845,3.690000,1,945
1846,1846,3.692000,1,965
1847,1847,3.694000,1,1013
1848,1848,3.696000,1,1026
