frame_index,host_receive_time,recording_sample_index,recording_elapsed_s,button_label,Channel1_raw,Channel2_raw,Channel 3_raw,Channel 4_raw,Channel1_display,Channel2_display,Channel 3_display,Channel 4_display
163582,2026-07-29T17:00:39.594+08:00,149,0.298000,0,1004,2,999,2,4.000000,2.000000,-1.000000,2.000000
163583,2026-07-29T17:00:39.605+08:00,150,0.300000,0,999,2,999,2,-1.000000,2.000000,-1.000000,2.000000
163584,2026-07-29T17:00:39.605+08:00,151,0.302000,0,995,2,1000,2,-5.000000,2.000000,0.000000,2.000000
163585,2026-07-29T17:00:39.605+08:00,152,0.304000,0,996,2,1002,2,-4.000000,2.000000,2.000000,2.000000
163586,2026-07-29T17:00:39.608+08:00,153,0.306000,0,999,2,1002,2,-1.000000,2.000000,2.000000,2.000000
163587,2026-07-29T17:00:39.608+08:00,154,0.308000,0,1001,2,999,2,1.000000,2.000000,-1.000000,2.000000
163588,2026-07-29T17:00:39.608+08:00,155,0.310000,0,1001,2,997,2,1.000000,2.000000,-3.000000,2.000000
163589,2026-07-29T17:00:39.611+08:00,156,0.312000,0,1001,2,997,2,1.000000,2.000000,-3.000000,2.000000
163590,2026-07-29T17:00:39.611+08:00,157,0.314000,0,1001,2,999,2,1.000000,2.000000,-1.000000,2.000000
163591,2026-07-29T17:00:39.623+08:00,158,0.316000,0,1000,2,1000,2,0.000000,2.000000,0.000000,2.000000
163592,2026-07-29T17:00:39.623+08:00,159,0.318000,0,998,2,1002,2,-2.000000,2.000000,2.000000,2.000000
163593,2026-07-29T17:00:39.623+08:00,160,0.320000,0,998,2,1003,2,-2.000000,2.000000,3.000000,2.000000
163594,2026-07-29T17:00:39.623+08:00,161,0.322000,0,999,2,1002,2,-1.000000,2.000000,2.000000,2.000000
163595,2026-07-29T17:00:39.623+08:00,162,0.324000,0,1000,2,997,2,0.000000,2.000000,-3.000000,2.000000
163596,2026-07-29T17:00:39.623+08:00,163,0.326000,0,999,2,994,2,-1.000000,2.000000,-6.000000,2.000000
163597,2026-07-29T17:00:39.623+08:00,164,0.328000,0,998,2,996,2,-2.000000,2.000000,-4.000000,2.000000
163598,2026-07-29T17:00:39.652+08:00,165,0.330000,0,1000,2,1002,2,0.000000,2.000000,2.000000,2.000000
163599,2026-07-29T17:00:39.652+08:00,166,0.332000,0,1003,2,1007,2,3.000000,2.000000,7.000000,2.000000
163600,2026-07-29T17:00:39.652+08:00,167,0.334000,0,1001,2,1004,2,1.000000,2.000000,4.000000,2.000000
163601,2026-07-29T17:00:39.652+08:00,168,0.336000,0,996,2,996,2,-4.000000,2.000000,-4.000000,2.000000
163602,2026-07-29T17:00:39.652+08:00,169,0.338000,0,996,2,992,2,-4.000000,2.000000,-8.000000,2.000000
163603,2026-07-29T17:00:39.652+08:00,170,0.340000,0,1000,2,996,2,0.000000,2.000000,-4.000000,2.000000
163604,2026-07-29T17:00:39.672+08:00,171,0.342000,0,1004,2,1002,2,4.000000,2.000000,2.000000,2.000000
163605,2026-07-29T17:00:39.672+08:00,172,0.344000,0,1002,2,1005,2,2.000000,2.000000,5.000000,2.000000
163606,2026-07-29T17:00:39.672+08:00,173,0.346000,0,997,2,1002,2,-3.000000,2.000000,2.000000,2.000000
163607,2026-07-29T17:00:39.672+08:00,174,0.348000,0,995,2,998,2,-5.000000,2.000000,-2.000000,2.000000
163608,2026-07-29T17:00:39.672+08:00,175,0.350000,0,998,2,997,2,-2.000000,2.000000,-3.000000,2.000000
